SK_ID_CURR,TARGET
104937,0.03227752639517345
104942,0.017267961763798953
104943,0.06321307431390688
104969,0.05504731861198738
104972,0.27951674903898954
104988,0.12537764350453176
105013,0.019912312751187433
105015,0.03966286564204264
105019,0.035395909805977975
105027,0.035395909805977975
105030,0.06321307431390688
105035,0.15729729729729727
105041,0.008487654320987654
105051,0.1106233538191396
105056,0.0458984375
105067,0.5240641711229947
105071,0.0458984375
105072,0.008487654320987654
105074,0.06321307431390688
105091,0.05504731861198738
105101,0.0458984375
105103,0.05504731861198738
105134,0.035395909805977975
105139,0.017267961763798953
105142,0.08711587256836763
105146,0.035395909805977975
105163,0.03966286564204264
105168,0.15729729729729727
105172,0.017267961763798953
105176,0.5240641711229947
105195,0.03966286564204264
105196,0.18476357267950963
105197,0.008487654320987654
105203,0.03227752639517345
105223,0.08711587256836763
105227,0.13997985901309165
105228,0.008487654320987654
105230,0.15729729729729727
105231,0.18476357267950963
105239,0.0458984375
105242,0.1106233538191396
105244,0.03966286564204264
105245,0.0458984375
105248,0.03227752639517345
105249,0.019912312751187433
105266,0.19096774193548388
105271,0.27951674903898954
105276,0.050847457627118633
105282,0.019912312751187433
105292,0.08711587256836763
105297,0.003616636528028933
105332,0.06321307431390688
105333,0.019912312751187433
105343,0.017267961763798953
105344,0.03227752639517345
105345,0.10472972972972973
105357,0.03227752639517345
105359,0.06321307431390688
105366,0.0458984375
105367,0.008487654320987654
105370,0.003616636528028933
105377,0.035395909805977975
105390,0.03966286564204264
105399,0.019912312751187433
105403,0.15211640211640212
105404,0.050847457627118633
105414,0.019912312751187433
105417,0.05504731861198738
105425,0.10472972972972973
105452,0.15211640211640212
105454,0.10472972972972973
105456,0.05504731861198738
105470,0.03227752639517345
105471,0.06321307431390688
105483,0.1106233538191396
105493,0.10013003901170352
105508,0.1106233538191396
105514,0.019912312751187433
105515,0.008487654320987654
105528,0.22772277227722773
105529,0.03227752639517345
105531,0.06321307431390688
105532,0.035395909805977975
105558,0.008487654320987654
105574,0.017267961763798953
105578,0.003616636528028933
105584,0.5
105595,0.08711587256836763
105617,0.10013003901170352
105618,0.035395909805977975
105621,0.04405286343612335
105625,0.08711587256836763
105629,0.03966286564204264
105630,0.003616636528028933
105634,0.019912312751187433
105635,0.017267961763798953
105641,0.035395909805977975
105647,0.13997985901309165
105648,0.08711587256836763
105655,0.03966286564204264
105657,0.019912312751187433
105672,0.08711587256836763
105678,0.13997985901309165
105682,0.08968926553672317
105691,0.035395909805977975
105692,0.035395909805977975
105706,0.03966286564204264
105712,0.05504731861198738
105720,0.06321307431390688
105734,0.008487654320987654
105735,0.035395909805977975
105736,0.06639004149377592
105737,0.008487654320987654
105738,0.15211640211640212
105740,0.10013003901170352
105744,0.03227752639517345
105747,0.05504731861198738
105749,0.18476357267950963
105754,0.017267961763798953
105758,0.019912312751187433
105760,0.05504731861198738
105767,0.22772277227722773
105784,0.15211640211640212
105791,0.0458984375
105802,0.19096774193548388
105807,0.18476357267950963
105809,0.019912312751187433
105816,0.05504731861198738
105817,0.03227752639517345
105824,0.08968926553672317
105832,0.05504731861198738
105856,0.0458984375
105865,0.03227752639517345
105899,0.27951674903898954
105906,0.03966286564204264
105916,0.08711587256836763
105923,0.035395909805977975
105937,0.05504731861198738
105965,0.05504731861198738
105966,0.04405286343612335
105968,0.05504731861198738
105973,0.017267961763798953
105976,0.15211640211640212
105978,0.06321307431390688
105979,0.019912312751187433
105991,0.10472972972972973
105998,0.13997985901309165
105999,0.035395909805977975
106000,0.4999999999999999
106001,0.019912312751187433
106010,0.08711587256836763
106011,0.017267961763798953
106013,0.21262002743484226
106015,0.03227752639517345
106026,0.017267961763798953
106032,0.008487654320987654
106035,0.27951674903898954
106040,0.05504731861198738
106041,0.18476357267950963
106044,0.008487654320987654
106053,0.15729729729729727
106054,0.019912312751187433
106065,0.18476357267950963
106081,0.05504731861198738
106083,0.15729729729729727
106087,0.008487654320987654
106090,0.08968926553672317
106101,0.017267961763798953
106102,0.05504731861198738
106109,0.05504731861198738
106116,0.05504731861198738
106150,0.017267961763798953
106155,0.12537764350453176
106166,0.035395909805977975
106176,0.08968926553672317
106189,0.008487654320987654
106199,0.08711587256836763
106205,0.10833333333333334
106206,0.12537764350453176
106211,0.03966286564204264
106214,0.050847457627118633
106216,0.0458984375
106217,0.03227752639517345
106225,0.035395909805977975
106249,0.05504731861198738
106256,0.06639004149377592
106258,0.05504731861198738
106261,0.03227752639517345
106262,0.10013003901170352
106264,0.019912312751187433
106271,0.02776101388050694
106276,0.017267961763798953
106277,0.08711587256836763
106286,0.05504731861198738
106293,0.03966286564204264
106295,0.050847457627118633
106296,0.019912312751187433
106297,0.13310961968680088
106298,0.035395909805977975
106311,0.017267961763798953
106314,0.06321307431390688
106320,0.019912312751187433
106334,0.035395909805977975
106346,0.05504731861198738
106347,0.017267961763798953
106349,0.050847457627118633
106354,0.019912312751187433
106360,0.005931198102016607
106373,0.10013003901170352
106377,0.05504731861198738
106386,0.13310961968680088
106387,0.05504731861198738
106391,0.008487654320987654
106401,0.19096774193548388
106411,0.06321307431390688
106413,0.3657817109144543
106426,0.08711587256836763
106427,0.10833333333333334
106428,0.10013003901170352
106434,0.0458984375
106438,0.03227752639517345
106440,0.019912312751187433
106441,0.017267961763798953
106452,0.10472972972972973
106453,0.08711587256836763
106454,0.0458984375
106457,0.12537764350453176
106484,0.03227752639517345
106488,0.18476357267950963
106491,0.21262002743484226
106514,0.15729729729729727
106527,0.08711587256836763
106528,0.06321307431390688
106529,0.017267961763798953
106534,0.15729729729729727
106550,0.18476357267950963
106577,0.06321307431390688
106585,0.13997985901309165
106590,0.019912312751187433
106607,0.035395909805977975
106610,0.05504731861198738
106611,0.05504731861198738
106612,0.05504731861198738
106624,0.06321307431390688
106631,0.005931198102016607
106647,0.4015594541910331
106660,0.13997985901309165
106674,0.019912312751187433
106687,0.02776101388050694
106712,0.05504731861198738
106713,0.03227752639517345
106717,0.03966286564204264
106720,0.06321307431390688
106721,0.12537764350453176
106724,0.03227752639517345
106735,0.13997985901309165
106739,0.05504731861198738
106740,0.035395909805977975
106754,0.08711587256836763
106760,0.27951674903898954
106761,0.10472972972972973
106784,0.18476357267950963
106787,0.06321307431390688
106797,0.005931198102016607
106798,0.035395909805977975
106802,0.12537764350453176
106803,0.0458984375
106804,0.21262002743484226
106805,0.017267961763798953
106810,0.08711587256836763
106812,0.21262002743484226
106813,0.06321307431390688
106817,0.05504731861198738
106822,0.02776101388050694
106823,0.035395909805977975
106827,0.008487654320987654
106841,0.05504731861198738
106851,0.21262002743484226
106852,0.06639004149377592
106853,0.18476357267950963
106854,0.4015594541910331
106861,0.035395909805977975
106873,0.03966286564204264
106877,0.03227752639517345
106878,0.008487654320987654
106881,0.1106233538191396
106900,0.017267961763798953
106906,0.017267961763798953
106907,0.10013003901170352
106914,0.15729729729729727
106916,0.05504731861198738
106924,0.008487654320987654
106931,0.017267961763798953
106936,0.06321307431390688
106937,0.09947643979057591
106938,0.019912312751187433
106939,0.03227752639517345
106943,0.0458984375
106944,0.15729729729729727
106967,0.08968926553672317
106980,0.03227752639517345
106986,0.12537764350453176
106987,0.03227752639517345
106990,0.02776101388050694
107013,0.008487654320987654
107023,0.0458984375
107033,0.03227752639517345
107037,0.12537764350453176
107048,0.03227752639517345
107071,0.03227752639517345
107081,0.003616636528028933
107113,0.12537764350453176
107130,0.02776101388050694
107131,0.017267961763798953
107145,0.08968926553672317
107156,0.06321307431390688
107219,0.08711587256836763
107222,0.08711587256836763
107223,0.22772277227722773
107232,0.21262002743484226
107245,0.05504731861198738
107246,0.035395909805977975
107247,0.08711587256836763
107256,0.005931198102016607
107259,0.017267961763798953
107260,0.005931198102016607
107279,0.15729729729729727
107280,0.05504731861198738
107281,0.019912312751187433
107285,0.05504731861198738
107329,0.008487654320987654
107337,0.15486725663716813
107349,0.05504731861198738
107350,0.03227752639517345
107351,0.019912312751187433
107359,0.13997985901309165
107391,0.13997985901309165
107394,0.019912312751187433
107395,0.019912312751187433
107406,0.019912312751187433
107416,0.10013003901170352
107417,0.019912312751187433
107418,0.05504731861198738
107419,0.017267961763798953
107444,0.005931198102016607
107445,0.008487654320987654
107446,0.12537764350453176
107460,0.08968926553672317
107470,0.05504731861198738
107475,0.05504731861198738
107520,0.009615384615384616
107526,0.0458984375
107527,0.019912312751187433
107530,0.008487654320987654
107532,0.10013003901170352
107534,0.05504731861198738
107535,0.06321307431390688
107554,0.18476357267950963
107556,0.03227752639517345
107559,0.15211640211640212
107561,0.019912312751187433
107564,0.08711587256836763
107566,0.019912312751187433
107571,0.04405286343612335
107590,0.12537764350453176
107602,0.1106233538191396
107625,0.05504731861198738
107626,0.4999999999999999
107635,0.017267961763798953
107636,0.05504731861198738
107645,0.05504731861198738
107652,0.27951674903898954
107655,0.035395909805977975
107668,0.035395909805977975
107670,0.0458984375
107677,0.003616636528028933
107680,0.15729729729729727
107683,0.27951674903898954
107684,0.008487654320987654
107691,0.05504731861198738
107692,0.05504731861198738
107703,0.03227752639517345
107709,0.005931198102016607
107710,0.12537764350453176
107721,0.18476357267950963
107725,0.12537764350453176
107727,0.02776101388050694
107739,0.008487654320987654
107740,0.05504731861198738
107741,0.05504731861198738
107747,0.019912312751187433
107765,0.3826086956521739
107768,0.008487654320987654
107775,0.16666666666666666
107782,0.27951674903898954
107790,0.03966286564204264
107801,0.035395909805977975
107807,0.019912312751187433
107811,0.035395909805977975
107817,0.06321307431390688
107826,0.019912312751187433
107838,0.27951674903898954
107839,0.03227752639517345
107843,0.05504731861198738
107847,0.08711587256836763
107849,0.13310961968680088
107850,0.08968926553672317
107867,0.08968926553672317
107871,0.06321307431390688
107908,0.019912312751187433
107913,0.05504731861198738
107927,0.008487654320987654
107931,0.04405286343612335
107955,0.008487654320987654
107962,0.08968926553672317
107977,0.07228915662650602
107978,0.0458984375
107993,0.03227752639517345
108010,0.15211640211640212
108016,0.03227752639517345
108018,0.27951674903898954
108027,0.18476357267950963
108045,0.4015594541910331
108069,0.21262002743484226
108082,0.017267961763798953
108089,0.08711587256836763
108092,0.03227752639517345
108106,0.017267961763798953
108112,0.06321307431390688
108120,0.12537764350453176
108122,0.15729729729729727
108135,0.019912312751187433
108170,0.005931198102016607
108171,0.08968926553672317
108177,0.008487654320987654
108180,0.08968926553672317
108183,0.03227752639517345
108184,0.008487654320987654
108185,0.03227752639517345
108192,0.05504731861198738
108195,0.15211640211640212
108196,0.08711587256836763
108218,0.017267961763798953
108219,0.13997985901309165
108243,0.06463878326996199
108249,0.008487654320987654
108251,0.017267961763798953
108274,0.06321307431390688
108280,0.4015594541910331
108289,0.05504731861198738
108292,0.03966286564204264
108295,0.0458984375
108327,0.008487654320987654
108332,0.05504731861198738
108346,0.03227752639517345
108349,0.15729729729729727
